IP,Name,Test_Num,Record,Record_Type,Duration,TTL,Answer_Count,Response
149.112.112.10,USR23-149.112.112.10,0,bavisa.no.,A,51.33199691772461,43004,1,185.12.56.134,
149.112.112.10,USR23-149.112.112.10,0,static.nav.no.,A,120.32485008239746,-1,-1,NXDOMAIN,
149.112.112.10,USR23-149.112.112.10,0,www.tv2.no.,A,82.27014541625977,10800,1,5.44.65.150,
149.112.112.10,USR23-149.112.112.10,0,www.dagbladet.no.,A,57.63888359069824,300,1,"104.18.12.138, 104.18.13.138",
149.112.112.10,USR23-149.112.112.10,0,aftenposten.no.,A,193.68791580200195,300,1,"195.88.55.37, 195.88.54.37",
149.112.112.10,USR23-149.112.112.10,0,www.cappelendamm.no.,A,62.31498718261719,3600,1,93.124.242.107,
149.112.112.10,USR23-149.112.112.10,0,static.dvb.no.,A,88.14501762390137,-1,-1,NXDOMAIN,
149.112.112.10,USR23-149.112.112.10,0,jakoblind.no.,A,55.36985397338867,3600,1,104.198.14.52,
149.112.112.10,USR23-149.112.112.10,0,viaplay.no.,A,58.85195732116699,60,1,"99.86.255.67, 99.86.255.72, 99.86.255.48, 99.86.255.93",
149.112.112.10,USR23-149.112.112.10,0,bt.no.,A,170.96805572509766,300,1,"195.88.54.37, 195.88.55.37",
149.112.112.10,USR23-149.112.112.10,0,www.biltema.no.,A,136.56306266784668,3600,1,82.99.8.100,
149.112.112.10,USR23-149.112.112.10,0,www.telenor.no.,A,75.47807693481445,300,1,153.110.156.145,
149.112.112.10,USR23-149.112.112.10,0,www.e24.no.,A,138.24200630187988,600,2,e24.no. -> 195.88.55.47,
149.112.112.10,USR23-149.112.112.10,0,www.difi.no.,A,51.55587196350098,239,2,"lb.difi.no. -> 79.170.81.231, 79.170.81.233, 79.170.81.232",
149.112.112.10,USR23-149.112.112.10,0,www.uib.no.,A,191.22314453125,43200,3,ita-prod-w3-tm.trafficmanager.net. -> ita-prod-w3.northeurope.cloudapp.azure.com. -> 23.101.60.163,
149.112.112.10,USR23-149.112.112.10,0,www.dn.no.,A,74.44405555725098,60,2,dn.no. -> 87.238.33.145,
149.112.112.10,USR23-149.112.112.10,0,difi.no.,A,88.93513679504395,3600,1,"79.170.81.231, 79.170.81.233, 79.170.81.232",
149.112.112.10,USR23-149.112.112.10,0,startsiden.no.,A,98.75082969665527,300,1,"87.238.33.153, 87.238.33.154",
149.112.112.10,USR23-149.112.112.10,0,www.google.no.,A,53.650856018066406,252,1,216.58.208.35,
149.112.112.10,USR23-149.112.112.10,0,www.nettavisen.no.,A,54.296016693115234,272,1,185.57.253.180,
149.112.112.10,USR23-149.112.112.10,0,www.zalando.no.,A,59.018850326538086,283,3,www.zalando.no.ipv4.edgekey.net. -> e10634.b.akamaiedge.net. -> 104.99.233.172,
149.112.112.10,USR23-149.112.112.10,0,www.telenor.no.,A,82.30304718017578,300,1,153.110.156.145,
149.112.112.10,USR23-149.112.112.10,0,www.uio.no.,A,51.36704444885254,43146,1,129.240.118.130,
149.112.112.10,USR23-149.112.112.10,0,www.tv2.no.,A,51.60880088806152,10563,1,5.44.65.150,
149.112.112.10,USR23-149.112.112.10,0,www.aftenposten.no.,A,53.02786827087402,284,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
149.112.112.10,USR23-149.112.112.10,0,nrk.no.,A,142.72093772888184,20,1,"92.123.77.74, 92.123.77.48",
149.112.112.10,USR23-149.112.112.10,0,www.adressa.no.,A,143.97287368774414,3565,1,193.161.16.50,
149.112.112.10,USR23-149.112.112.10,0,www.gamer.no.,A,157.6550006866455,3600,2,"gamer.no. -> 87.238.60.135, 87.238.60.136",
149.112.112.10,USR23-149.112.112.10,0,vg.no.,A,103.12914848327637,300,1,"195.88.54.16, 195.88.55.16",
149.112.112.10,USR23-149.112.112.10,0,www.telenor.no.,A,87.96405792236328,300,1,153.110.156.145,
149.112.112.10,USR23-149.112.112.10,0,bavisa.no.,A,92.45491027832031,43200,1,185.12.56.134,
149.112.112.10,USR23-149.112.112.10,0,www.uio.no.,A,92.41199493408203,43200,1,129.240.118.130,
149.112.112.10,USR23-149.112.112.10,0,www.dnb.no.,A,77.83699035644531,43200,3,www.dnb.no.edgekey.net. -> e747.b.akamaiedge.net. -> 104.98.130.26,
149.112.112.10,USR23-149.112.112.10,0,www.nrk.no.,A,56.88214302062988,5209,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 88.221.25.250, 88.221.25.249",
149.112.112.10,USR23-149.112.112.10,0,dustin.no.,A,112.73598670959473,3600,1,194.132.19.237,
149.112.112.10,USR23-149.112.112.10,0,www.vgtv.no.,A,242.7680492401123,600,2,vgtv.no. -> 195.88.55.26,
149.112.112.10,USR23-149.112.112.10,0,www.uio.no.,A,79.32209968566895,43200,1,129.240.118.130,
149.112.112.10,USR23-149.112.112.10,0,www.fsweb.no.,A,105.53908348083496,43200,2,fsweb.no. -> 129.240.118.183,
149.112.112.10,USR23-149.112.112.10,0,ntnu.no.,A,94.11907196044922,600,1,129.241.160.102,
149.112.112.10,USR23-149.112.112.10,0,finn.no.,A,52.81400680541992,270,1,152.90.94.9,
149.112.112.10,USR23-149.112.112.10,0,www.e24.no.,A,141.42608642578125,600,2,e24.no. -> 195.88.55.47,
149.112.112.10,USR23-149.112.112.10,0,www.hybel.no.,A,113.10696601867676,600,1,165.22.28.247,
149.112.112.10,USR23-149.112.112.10,0,yr.no.,A,105.56793212890625,20,1,"88.221.25.243, 88.221.25.144",
149.112.112.10,USR23-149.112.112.10,0,www.tek.no.,A,55.79113960266113,60,1,"143.204.178.14, 143.204.178.7, 143.204.178.12, 143.204.178.20",
149.112.112.10,USR23-149.112.112.10,0,www.gulesider.no.,A,61.817169189453125,43200,1,80.69.225.63,
149.112.112.10,USR23-149.112.112.10,0,google.no.,A,83.82892608642578,300,1,172.217.16.163,
149.112.112.10,USR23-149.112.112.10,0,www.vg.no.,A,53.02786827087402,189,1,"195.88.54.16, 195.88.55.16",
149.112.112.10,USR23-149.112.112.10,0,www.nordea.no.,A,78.62091064453125,600,3,nordea-kdd-prod-wem.edgekey.net. -> e13059.g.akamaiedge.net. -> 104.81.44.4,
149.112.112.10,USR23-149.112.112.10,0,www.komplett.no.,A,68.04800033569336,20,1,104.98.143.127,
149.112.112.10,USR23-149.112.112.10,0,www.finn.no.,A,55.63497543334961,68,1,152.90.94.9,
149.112.112.10,USR23-149.112.112.10,0,www.tv2.no.,A,80.68013191223145,10800,1,5.44.65.150,
149.112.112.10,USR23-149.112.112.10,0,www.uio.no.,A,86.3199234008789,43200,1,129.240.118.130,
149.112.112.10,USR23-149.112.112.10,0,feide.no.,A,123.04902076721191,300,1,"13.53.55.80, 13.48.92.235, 13.48.72.176",
149.112.112.10,USR23-149.112.112.10,0,www.tek.no.,A,56.2129020690918,60,1,"13.227.170.119, 13.227.170.96, 13.227.170.92, 13.227.170.30",
149.112.112.10,USR23-149.112.112.10,0,sandnes.kommune.no.,A,158.33783149719238,600,1,91.247.74.250,
149.112.112.10,USR23-149.112.112.10,0,tv2.no.,A,77.94904708862305,10800,1,5.44.65.150,
149.112.112.10,USR23-149.112.112.10,0,www.kvinneguiden.no.,A,108.75892639160156,300,1,"104.27.141.110, 104.27.140.110",
149.112.112.10,USR23-149.112.112.10,0,www.uis.no.,A,119.09103393554688,3600,1,152.94.26.120,
149.112.112.10,USR23-149.112.112.10,0,dagbladet.no.,A,59.85879898071289,300,1,"104.18.13.138, 104.18.12.138",
149.112.112.10,USR23-149.112.112.10,0,static.difi.no.,A,167.64092445373535,3600,2,"lb.difi.no. -> 79.170.81.233, 79.170.81.232, 79.170.81.231",
149.112.112.10,USR23-149.112.112.10,0,www.altinn.no.,A,313.13204765319824,3600,2,altinn.no. -> 89.250.123.0,
149.112.112.10,USR23-149.112.112.10,0,www.finn.no.,A,52.83498764038086,39,1,152.90.94.9,
149.112.112.10,USR23-149.112.112.10,0,www.google.no.,A,52.781105041503906,166,1,216.58.205.227,
149.112.112.10,USR23-149.112.112.10,0,www.nrk.no.,A,51.43404006958008,6105,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 88.221.25.250, 88.221.25.249",
149.112.112.10,USR23-149.112.112.10,0,norsk-tipping.no.,A,79.19096946716309,3600,1,185.32.88.10,
149.112.112.10,USR23-149.112.112.10,0,www.yr.no.,A,49.48902130126953,868,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 88.221.25.240, 88.221.25.232",
149.112.112.10,USR23-149.112.112.10,0,www.difi.no.,A,332.6539993286133,480,2,"lb.difi.no. -> 79.170.81.233, 79.170.81.232, 79.170.81.231",
149.112.112.10,USR23-149.112.112.10,0,yr.no.,A,59.062957763671875,20,1,"88.221.25.144, 88.221.25.243",
149.112.112.10,USR23-149.112.112.10,0,aftenposten.no.,A,173.16293716430664,300,1,"195.88.55.37, 195.88.54.37",
149.112.112.10,USR23-149.112.112.10,0,www.google.no.,A,52.60181427001953,300,1,172.217.23.99,
149.112.112.10,USR23-149.112.112.10,0,www.nordea.no.,A,83.38689804077148,600,3,nordea-kdd-prod-wem.edgekey.net. -> e13059.g.akamaiedge.net. -> 104.81.44.4,
149.112.112.10,USR23-149.112.112.10,0,www.vg.no.,A,53.524017333984375,204,1,"195.88.54.16, 195.88.55.16",
149.112.112.10,USR23-149.112.112.10,0,www.klikk.no.,A,51.34391784667969,300,1,"104.31.12.168, 104.31.13.168",
149.112.112.10,USR23-149.112.112.10,0,www.e24.no.,A,53.63297462463379,319,2,e24.no. -> 195.88.55.47,
149.112.112.10,USR23-149.112.112.10,0,www.tv2.no.,A,51.28002166748047,10596,1,5.44.65.150,
149.112.112.10,USR23-149.112.112.10,0,www.elkjop.no.,A,209.09810066223145,900,3,www.elkjop.no.edgekey.net. -> e5041.dsca.akamaiedge.net. -> 23.32.8.112,
149.112.112.10,USR23-149.112.112.10,0,feide.no.,A,52.0939826965332,288,1,"13.53.55.80, 13.48.92.235, 13.48.72.176",
149.112.112.10,USR23-149.112.112.10,0,www.morenytt.no.,A,112.8988265991211,3600,1,193.161.16.128,
149.112.112.10,USR23-149.112.112.10,0,www.finn.no.,A,58.63595008850098,300,1,152.90.94.9,
149.112.112.10,USR23-149.112.112.10,0,www.nrk.no.,A,51.29504203796387,2196,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 88.221.25.249, 88.221.25.250",
149.112.112.10,USR23-149.112.112.10,0,tek.no.,A,109.375,60,1,"13.225.31.99, 13.225.31.34, 13.225.31.5, 13.225.31.78",
149.112.112.10,USR23-149.112.112.10,0,www.gamer.no.,A,1731.9960594177246,3600,2,"gamer.no. -> 87.238.60.135, 87.238.60.136",
149.112.112.10,USR23-149.112.112.10,0,husbanken.no.,A,57.04498291015625,3600,1,109.163.10.84,
149.112.112.10,USR23-149.112.112.10,0,uib.no.,A,110.76903343200684,43200,1,129.177.6.11,
149.112.112.10,USR23-149.112.112.10,0,www.uio.no.,A,98.30904006958008,43200,1,129.240.118.130,
149.112.112.10,USR23-149.112.112.10,0,www.uio.no.,A,55.62996864318848,43182,1,129.240.118.130,
149.112.112.10,USR23-149.112.112.10,0,www.yr.no.,A,54.598093032836914,375,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 88.221.25.232, 88.221.25.240",
149.112.112.10,USR23-149.112.112.10,0,www.tv2.no.,A,54.42094802856445,10727,1,5.44.65.150,
149.112.112.10,USR23-149.112.112.10,0,www.sparebank1.no.,A,125.30207633972168,43200,1,193.212.175.209,
149.112.112.10,USR23-149.112.112.10,0,www.viaplay.no.,A,54.60786819458008,60,1,"143.204.178.106, 143.204.178.25, 143.204.178.103, 143.204.178.46",
149.112.112.10,USR23-149.112.112.10,0,www.finn.no.,A,52.80494689941406,178,1,152.90.94.9,
149.112.112.10,USR23-149.112.112.10,0,www.finn.no.,A,57.17301368713379,130,1,152.90.94.9,
149.112.112.10,USR23-149.112.112.10,0,www.komplett.no.,A,55.71699142456055,20,1,104.98.143.127,
149.112.112.10,USR23-149.112.112.10,0,nrk.no.,A,58.61711502075195,20,1,"92.123.77.74, 92.123.77.48",
149.112.112.10,USR23-149.112.112.10,0,www.feide.no.,A,106.92214965820312,300,2,nymedia-web.uninett.no. -> 52.211.32.98,
149.112.112.10,USR23-149.112.112.10,0,static.tek.no.,A,58.15911293029785,60,1,"52.48.8.127, 52.17.125.147, 52.48.198.160",
149.112.112.10,USR23-149.112.112.10,0,www.vg.no.,A,54.97908592224121,90,1,"195.88.54.16, 195.88.55.16",
149.112.112.10,USR23-149.112.112.10,0,www.finn.no.,A,50.7509708404541,49,1,152.90.94.9,
149.112.112.10,USR23-149.112.112.10,0,www.banenor.no.,A,61.55681610107422,300,1,185.48.152.66,
149.112.112.10,USR23-149.112.112.10,0,viaplay.no.,A,74.90682601928711,60,1,"13.225.31.44, 13.225.31.125, 13.225.31.70, 13.225.31.30",
149.112.112.10,USR23-149.112.112.10,0,www.gulesider.no.,A,59.079885482788086,43200,1,80.69.225.63,
149.112.112.10,USR23-149.112.112.10,0,www.dnb.no.,A,139.85395431518555,43200,3,www.dnb.no.edgekey.net. -> e747.b.akamaiedge.net. -> 104.98.130.26,
149.112.112.10,USR23-149.112.112.10,0,www.dagbladet.no.,A,59.446096420288086,300,1,"104.18.12.138, 104.18.13.138",
149.112.112.10,USR23-149.112.112.10,0,www.elkjop.no.,A,53.678035736083984,822,3,www.elkjop.no.edgekey.net. -> e5041.dsca.akamaiedge.net. -> 23.32.8.112,
149.112.112.10,USR23-149.112.112.10,0,gamer.no.,A,220.20292282104492,300,1,"87.238.60.135, 87.238.60.136",
149.112.112.10,USR23-149.112.112.10,0,www.dnb.no.,A,69.55790519714355,43200,3,www.dnb.no.edgekey.net. -> e747.b.akamaiedge.net. -> 104.98.130.26,
149.112.112.10,USR23-149.112.112.10,0,www.finn.no.,A,52.757978439331055,230,1,152.90.94.9,
149.112.112.10,USR23-149.112.112.10,0,www.nettavisen.no.,A,84.9449634552002,300,1,185.57.253.180,
149.112.112.10,USR23-149.112.112.10,0,www.viaplay.no.,A,65.89508056640625,60,1,"143.204.178.46, 143.204.178.103, 143.204.178.106, 143.204.178.25",
149.112.112.10,USR23-149.112.112.10,0,www.dnb.no.,A,150.00295639038086,43200,3,www.dnb.no.edgekey.net. -> e747.b.akamaiedge.net. -> 104.98.130.26,
149.112.112.10,USR23-149.112.112.10,0,www.e24.no.,A,54.18801307678223,562,2,e24.no. -> 195.88.55.47,
149.112.112.10,USR23-149.112.112.10,0,www.tek.no.,A,52.90389060974121,60,1,"143.204.222.110, 143.204.222.83, 143.204.222.76, 143.204.222.33",
149.112.112.10,USR23-149.112.112.10,0,www.dnb.no.,A,84.14316177368164,43200,3,www.dnb.no.edgekey.net. -> e747.b.akamaiedge.net. -> 104.98.130.26,
149.112.112.10,USR23-149.112.112.10,0,static.yr.no.,A,154.00099754333496,-1,-1,NXDOMAIN,
149.112.112.10,USR23-149.112.112.10,0,www.e24.no.,A,132.24196434020996,600,2,e24.no. -> 195.88.55.47,
149.112.112.10,USR23-149.112.112.10,0,www.adressa.no.,A,51.26595497131348,3496,1,193.161.16.50,
149.112.112.10,USR23-149.112.112.10,0,babyshop.no.,A,57.15203285217285,300,1,"104.17.29.93, 104.17.28.93",
149.112.112.10,USR23-149.112.112.10,0,static.aftenposten.no.,A,76.83897018432617,-1,-1,NXDOMAIN,
149.112.112.10,USR23-149.112.112.10,0,nrk.no.,A,59.6921443939209,20,1,"92.123.77.48, 92.123.77.74",
149.112.112.10,USR23-149.112.112.10,0,www.difi.no.,A,54.03399467468262,242,2,"lb.difi.no. -> 79.170.81.232, 79.170.81.233, 79.170.81.231",
149.112.112.10,USR23-149.112.112.10,0,yr.no.,A,149.30009841918945,20,1,"88.221.25.144, 88.221.25.243",
149.112.112.10,USR23-149.112.112.10,0,www.abcnyheter.no.,A,102.11396217346191,3600,2,"abcnyheter.no. -> 87.238.33.154, 87.238.33.153",
149.112.112.10,USR23-149.112.112.10,0,www.nrk.no.,A,53.45010757446289,7009,3,"www.nrk.no.edgesuite.net. -> a390.dscr.akamai.net. -> 88.221.25.250, 88.221.25.249",
149.112.112.10,USR23-149.112.112.10,0,viaplay.no.,A,60.44292449951172,60,1,"143.204.178.103, 143.204.178.25, 143.204.178.46, 143.204.178.106",
149.112.112.10,USR23-149.112.112.10,0,vegvesen.no.,A,74.94902610778809,43200,1,146.2.0.252,
149.112.112.10,USR23-149.112.112.10,0,www.mattilsynet.no.,A,228.09600830078125,3600,2,mattilsynet.no. -> 62.92.17.213,
149.112.112.10,USR23-149.112.112.10,0,cache-3.lykkelighandel.no.,A,77.1939754486084,-1,-1,NXDOMAIN,
149.112.112.10,USR23-149.112.112.10,0,www.viaplay.no.,A,69.26107406616211,60,1,"13.225.31.30, 13.225.31.125, 13.225.31.44, 13.225.31.70",
149.112.112.10,USR23-149.112.112.10,0,yr.no.,A,51.225900650024414,20,1,"88.221.25.243, 88.221.25.144",
149.112.112.10,USR23-149.112.112.10,0,www.aftenposten.no.,A,54.30793762207031,226,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
149.112.112.10,USR23-149.112.112.10,0,komplett.no.,A,86.38501167297363,20,1,104.98.143.127,
149.112.112.10,USR23-149.112.112.10,0,www.yr.no.,A,56.181907653808594,874,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 88.221.25.232, 88.221.25.240",
149.112.112.10,USR23-149.112.112.10,0,difi.no.,A,94.50507164001465,3600,1,"79.170.81.231, 79.170.81.233, 79.170.81.232",
64.6.64.6,USR24-64.6.64.6,0,www.nav.no.,A,156.1141014099121,600,1,155.55.150.1,
64.6.64.6,USR24-64.6.64.6,0,tek.no.,A,282.05394744873047,60,1,"13.227.223.3, 13.227.223.45, 13.227.223.51, 13.227.223.26",
64.6.64.6,USR24-64.6.64.6,0,www.aftenbladet.no.,A,85.29305458068848,300,2,"sndcache.vgc.no. -> 195.88.55.37, 195.88.54.37",
64.6.64.6,USR24-64.6.64.6,0,silverlines.no.,A,73.28200340270996,300,1,193.107.30.114,
64.6.64.6,USR24-64.6.64.6,0,www.finn.no.,A,52.880048751831055,2,1,152.90.94.9,
64.6.64.6,USR24-64.6.64.6,0,www.nordea.no.,A,54.11195755004883,176,3,nordea-kdd-prod-wem.edgekey.net. -> e13059.g.akamaiedge.net. -> 104.66.99.27,
64.6.64.6,USR24-64.6.64.6,0,static.e24.no.,A,86.14110946655273,600,2,"vgc.no. -> 195.88.55.95, 195.88.54.95",
64.6.64.6,USR24-64.6.64.6,0,nrk.no.,A,148.64110946655273,20,1,"2.17.197.210, 2.17.198.34",
64.6.64.6,USR24-64.6.64.6,0,www.dagbladet.no.,A,52.329063415527344,131,1,"104.18.13.138, 104.18.12.138",
64.6.64.6,USR24-64.6.64.6,0,www.altinn.no.,A,57.50393867492676,2467,2,altinn.no. -> 89.250.123.0,
64.6.64.6,USR24-64.6.64.6,0,www.komplett.no.,A,82.62419700622559,20,1,104.98.143.127,
64.6.64.6,USR24-64.6.64.6,0,www.nav.no.,A,54.2299747467041,592,1,155.55.150.1,
64.6.64.6,USR24-64.6.64.6,0,ntnu.no.,A,118.93582344055176,600,1,129.241.160.102,
64.6.64.6,USR24-64.6.64.6,0,dagbladet.no.,A,88.18411827087402,300,1,"104.18.13.138, 104.18.12.138",
64.6.64.6,USR24-64.6.64.6,0,komplett.no.,A,74.83100891113281,20,1,104.98.143.127,
64.6.64.6,USR24-64.6.64.6,0,www.meny.no.,A,238.92617225646973,300,2,prod-kjedesider-gw.northeurope.cloudapp.azure.com. -> 40.69.93.161,
64.6.64.6,USR24-64.6.64.6,0,www.udir.no.,A,92.20600128173828,300,1,195.254.217.220,
64.6.64.6,USR24-64.6.64.6,0,husbanken.no.,A,111.4039421081543,3600,1,109.163.10.84,
64.6.64.6,USR24-64.6.64.6,0,www.komplett.no.,A,54.01802062988281,14,1,104.98.143.127,
64.6.64.6,USR24-64.6.64.6,0,www.difi.no.,A,171.94104194641113,480,2,"lb.difi.no. -> 79.170.81.233, 79.170.81.232, 79.170.81.231",
64.6.64.6,USR24-64.6.64.6,0,viaplay.no.,A,88.52577209472656,60,1,"143.204.55.61, 143.204.55.127, 143.204.55.67, 143.204.55.15",
64.6.64.6,USR24-64.6.64.6,0,difi.no.,A,139.50014114379883,3600,1,"79.170.81.231, 79.170.81.232, 79.170.81.233",
64.6.64.6,USR24-64.6.64.6,0,ntnu.no.,A,58.331966400146484,593,1,129.241.160.102,
64.6.64.6,USR24-64.6.64.6,0,feide.no.,A,123.09908866882324,300,1,"13.48.92.235, 13.48.72.176, 13.53.55.80",
64.6.64.6,USR24-64.6.64.6,0,www.difi.no.,A,54.02183532714844,477,2,"lb.difi.no. -> 79.170.81.233, 79.170.81.232, 79.170.81.231",
64.6.64.6,USR24-64.6.64.6,0,www.tv2.no.,A,58.27903747558594,10492,1,5.44.65.150,
64.6.64.6,USR24-64.6.64.6,0,www.uio.no.,A,89.56789970397949,43200,1,129.240.118.130,
64.6.64.6,USR24-64.6.64.6,0,www.e24.no.,A,238.3589744567871,600,2,e24.no. -> 195.88.55.47,
64.6.64.6,USR24-64.6.64.6,0,www.nordea.no.,A,52.961111068725586,160,3,nordea-kdd-prod-wem.edgekey.net. -> e13059.g.akamaiedge.net. -> 104.66.99.27,
64.6.64.6,USR24-64.6.64.6,0,www.e24.no.,A,55.78303337097168,598,2,e24.no. -> 195.88.55.47,
64.6.64.6,USR24-64.6.64.6,0,cache-7.hestene.no.,A,107.74111747741699,300,1,136.243.23.201,
64.6.64.6,USR24-64.6.64.6,0,cache-6.dn.no.,A,264.1780376434326,-1,-1,NXDOMAIN,
64.6.64.6,USR24-64.6.64.6,0,www.aftenposten.no.,A,318.1948661804199,300,2,"sndcache.vgc.no. -> 195.88.54.37, 195.88.55.37",
64.6.64.6,USR24-64.6.64.6,0,www.uio.no.,A,54.12888526916504,43195,1,129.240.118.130,
64.6.64.6,USR24-64.6.64.6,0,www.vg.no.,A,52.947998046875,278,1,"195.88.54.16, 195.88.55.16",
64.6.64.6,USR24-64.6.64.6,0,nrk.no.,A,60.76407432556152,0,1,"2.17.197.210, 2.17.198.34",
64.6.64.6,USR24-64.6.64.6,0,www.finn.no.,A,64.09406661987305,300,1,152.90.94.9,
64.6.64.6,USR24-64.6.64.6,0,www.google.no.,A,55.11116981506348,300,1,172.217.16.131,
64.6.64.6,USR24-64.6.64.6,0,www.uio.no.,A,55.565834045410156,43191,1,129.240.118.130,
64.6.64.6,USR24-64.6.64.6,0,www.smp.no.,A,130.82289695739746,3600,1,193.161.16.130,
64.6.64.6,USR24-64.6.64.6,0,www.feide.no.,A,157.01889991760254,300,2,nymedia-web.uninett.no. -> 52.211.32.98,
64.6.64.6,USR24-64.6.64.6,0,www.komplett.no.,A,61.666011810302734,20,1,104.98.143.127,
64.6.64.6,USR24-64.6.64.6,0,www.elkjop.no.,A,275.5560874938965,900,3,www.elkjop.no.edgekey.net. -> e5041.dsca.akamaiedge.net. -> 23.222.44.241,
64.6.64.6,USR24-64.6.64.6,0,dvb.no.,A,82.50904083251953,300,1,"104.27.156.111, 104.27.157.111",
64.6.64.6,USR24-64.6.64.6,0,www.tek.no.,A,58.65788459777832,60,1,"99.86.116.47, 99.86.116.107, 99.86.116.56, 99.86.116.94",
64.6.64.6,USR24-64.6.64.6,0,cache-6.autopass.no.,A,114.24803733825684,-1,-1,NXDOMAIN,
64.6.64.6,USR24-64.6.64.6,0,www.morenytt.no.,A,100.30984878540039,3600,1,193.161.16.128,
64.6.64.6,USR24-64.6.64.6,0,www.yr.no.,A,218.13416481018066,428,3,"www.yr.no.edgesuite.net. -> a1949.dscr.akamai.net. -> 2.17.198.8, 2.17.197.216",
64.6.64.6,USR24-64.6.64.6,0,www.vg.no.,A,53.140878677368164,267,1,"195.88.54.16, 195.88.55.16",
64.6.64.6,USR24-64.6.64.6,0,www.finn.no.,A,51.47194862365723,290,1,152.90.94.9,
64.6.64.6,USR24-64.6.64.6,0,www.dnb.no.,A,291.1720275878906,15454,3,www.dnb.no.edgekey.net. -> e747.b.akamaiedge.net. -> 104.98.130.26,
64.6.64.6,USR24-64.6.64.6,0,komplett.no.,A,138.63801956176758,20,1,104.98.143.127,
64.6.64.6,USR24-64.6.64.6,0,www.ntnu.no.,A,131.45685195922852,60,2,lvs160vip02.it.ntnu.no. -> 129.241.160.102,
64.6.64.6,USR24-64.6.64.6,0,xxl.no.,A,90.96503257751465,2400,1,143.204.47.46,
64.6.64.6,USR24-64.6.64.6,0,norsk-tipping.no.,A,134.74297523498535,3600,1,185.32.88.10,
64.6.64.6,USR24-64.6.64.6,0,www.uio.no.,A,56.021928787231445,43179,1,129.240.118.130,
64.6.64.6,USR24-64.6.64.6,0,www.jakoblind.no.,A,113.2040023803711,3600,2,objective-cray-49fc1c.netlify.com. -> 157.230.103.136,
64.6.64.6,USR24-64.6.64.6,0,www.dagbladet.no.,A,56.082963943481445,96,1,"104.18.13.138, 104.18.12.138",
64.6.64.6,USR24-64.6.64.6,0,www.vgtv.no.,A,149.96099472045898,600,2,vgtv.no. -> 195.88.55.26,
64.6.64.6,USR24-64.6.64.6,0,www.tek.no.,A,60.469865798950195,49,1,"99.86.116.47, 99.86.116.107, 99.86.116.56, 99.86.116.94",
